Jaar,LEEFTIJD,GESLACHT,vervoerwijze,vervoerwijzefilter,wegvak/kruispunt,wegbeheerder,wegnummer,HECTOMETER,STRAAT1,STRAAT2,STRAAT3,GEMEENTE,PROVINCIE,type locatie,X_COORD,Y_COORD,Lat,Lon
2006,15,V,Fiets,2,210360066,,,,BUSBAAN HOOFDDORP,BUSBAAN HOOFDDORP,Klaterbos,Haarlemmermeer,Noord-Holland,K,105114,480446,52.30971235,4.655697038
2006,91,M,Bromfiets,5,210372088,,,,Amerikaweg,Azieweg,Azieweg,Haarlem,Noord-Holland,K,105073,486108,52.36059322,4.654256217
2006,31,M,Voetganger,3,211178014,,,,Bredaseweg,Palmbosstraat,Bredaseweg,Zundert,Noord-Brabant,W,105811,389159,51.48931776,4.678959446
2006,89,V,Fiets,2,211247026,,,,Nassauweg,Nassauweg,Prinses Julianaweg,Dordrecht,Zuid-Holland,K,105591,423874,51.80131556,4.670874731
2006,48,V,Fiets,2,211249095,,,,Burg de Raadtsingel,Dubbeldamseweg Noord,Dubbeldamseweg Noord,Dordrecht,Zuid-Holland,K,105755,424533,51.80725303,4.67315842
2006,18,M,Personenauto,1,211343035,,,"47,6",Provinciale Weg,Leimuiderweg,Burg Bakhuizenlaan,Jacobswoude,Zuid-Holland,W,106348,471183,52.22657463,4.675124487
2006,30,M,Personenauto,1,211343044,,,,Leimuiderweg,Leimuiderweg,Weteringweg,Haarlemmermeer,Noord-Holland,K,105939,471708,52.23125669,4.669062653
2006,33,M,Personenauto,1,212428010,,,,Heilooer Zeeweg,Heilooer Zeeweg,Rinnegommerlaan,Bergen NH,Noord-Holland,K,106047,514153,52.61271472,4.664443704
2006,20,M,Personenauto,1,213172003,,,,Meirseweg,Frans Baantje,Doodlopende weg,Zundert,Noord-Brabant,W,106895,386051,51.46147631,4.694991118
2006,4,M,Fiets,2,213267063,,,,Hellemanstraat,Van der Kooistraat,Kleyburgplein,Nieuw-Lekkerland,Zuid-Holland,W,106841,433654,51.88932544,4.68763171
2006,26,V,Personenauto,1,213316014,,,"1,3",RYKSWG,RYKSWG,RYKSWG,Alphen aan den Rijn,Zuid-Holland,W,106550,458293,52.1107455,4.67991987
2006,71,M,Fiets,2,213405057,,,,Cornelis Groenlandstraat,Maerelaan,Maerelaan,Heemskerk,Noord-Holland,K,106580,502845,52.51114156,4.67395815
2006,28,M,Personenauto,1,214211010,,,"5,7",RYKSWG,RYKSWG,BREDA-NOORD 17,Breda,Noord-Brabant,W,108010,403909,51.62207987,4.708641397
2006,47,M,Motor,4,214350014,,,"1,2",Rijksweg A4,DEN RUYGEN HOEK,HOOFDDORP 3,Haarlemmermeer,Noord-Holland,W,109154,477152,52.28046012,4.715381422
2006,20,M,Personenauto,1,214397019,,,"5,6",Rijksweg A9,BEVERWIJK 8,RYKSWG,Beverwijk,Noord-Holland,W,107896,500197,52.4874595,4.693715646
2006,35,M,Motor,4,214450010,,,,Heereweg,Jan van Scorelpark,Jan van Scorelpark,Bergen NH,Noord-Holland,W,107332,525403,52.71392585,4.681794253
2006,24,M,Bromfiets,5,216226005,,,,Groningenlaan,Frieslandlaan,Koning Gust Adolfstraat,Drimmelen,Noord-Brabant,W,108111,413307,51.70655759,4.708835288
2006,88,M,Personenauto,1,216256118,,,"0,0",PAPENDRECHT 23,PAPENDRECHT 23,RONDWEG,Papendrecht,Zuid-Holland,K,108474,428014,51.83877306,4.712112234
2006,60,M,Personenauto,1,216301006,,,"3,3",Rijksweg A12,DE ANDEL,REEUWIJK 12,Reeuwijk,Zuid-Holland,W,109618,452155,52.05584013,4.725520911
2006,61,M,Fiets,2,216477047,,,"11,0",Zuidschinkeldijk,Zuidschinkeldijk,Uitlandseweg,Zijpe,Noord-Holland,W,108457,538434,52.83112246,4.69659829
2006,79,M,Brommobiel,5,218432008,,,,Meerweg,Egmondermeer,MEERWEG,Alkmaar,Noord-Holland,W,109318,515819,52.62797025,4.712505267
2006,82,M,Voetganger,3,220198098,,,,Ds van Pellecomstraat,Hagehof,Doodlopende weg,Breda,Noord-Brabant,W,110094,399069,51.57874813,4.739355229
2006,9,V,Personenauto,1,220388016,,,,Nauernaseweg,Kanaalweg,Kanaaldijk,Zaanstad,Noord-Holland,W,110833,494095,52.43286622,4.737758602
2006,38,V,Personenauto,1,220388016,,,,Nauernaseweg,Kanaalweg,Kanaaldijk,Zaanstad,Noord-Holland,W,110833,494095,52.43286622,4.737758602
2006,69,V,Voetganger,3,221430012,,,,Heilooerdijk,Kennemerstraatweg,Kennemerstraatweg,Alkmaar,Noord-Holland,K,110861,515124,52.62185174,4.735385647
2006,71,V,Fiets,2,221432005,,,,FRITZ CONIJNLAAN TUNNEL,MOLENPAD,Fritz Conijnlaan,Alkmaar,Noord-Holland,W,110578,516226,52.63173195,4.731059104
2006,58,M,Fiets,2,221488001,,,,Zwarteweg,Callantsogervaart,Scheidingsvliet,Zijpe,Noord-Holland,W,110509,543402,52.87593756,4.726369465
2006,39,V,Personenauto,1,222181007,,,,Kerzelseweg,Rijsbergsebaan,Galderseweg,Alphen-Chaam,Noord-Brabant,W,112038,390930,51.50574532,4.768396338
2006,50,M,Personenauto,1,224251049,,,,Havenstraat,De Klopstraat,Doctor Langeveldplein,Sliedrecht,Zuid-Holland,W,112349,425948,51.82051388,4.768590043
2006,28,M,Bromfiets,5,224437070,,,,Europaboulevard,Doodlopende weg,Doodlopende weg,Alkmaar,Noord-Holland,W,112362,518988,52.6566954,4.757053086
2006,87,M,Fiets,2,227252109,,,,Thorbeckelaan,Nachtegaallaan,Hoepel,Sliedrecht,Zuid-Holland,W,113971,426163,51.82256794,4.792088866
2006,81,V,Fiets,2,227402080,,,,Kerkstraat,Kerkstraat,Provincialeweg,Zaanstad,Noord-Holland,K,113578,501245,52.49733744,4.777234075
2006,56,M,Personenauto,1,227414001,,,"4,0",Provincialeweg,Kogerpolder,Kogerpolder,Graft-De Rijp,Noord-Holland,W,113852,507512,52.55367877,4.780495169
2006,14,M,Fiets,2,227440014,,,,Vronermeerweg,Daalmeerpad,Nauertogt,Langedijk,Noord-Holland,W,114183,520644,52.67171672,4.783760164
2006,20,M,Fiets,2,228203156,,,,Kapittelweg,Kapittelweg,Nieuwe Kadijk,Breda,Noord-Brabant,K,114384,401557,51.6014373,4.80095375
2006,58,M,Personenauto,1,228363013,,,,ELZENPAD,Loevesteinse Randweg,Doodlopende weg,Haarlemmermeer,Noord-Holland,W,114066,481880,52.32333919,4.7867835
2006,35,M,Motor,4,229349022,,,,Legmeerdijk,Randweg,Legmeerdijk,Aalsmeer,Noord-Holland,W,114776,475194,52.26330239,4.797994319
2006,56,V,Personenauto,1,230445005,,,,Westelijke Randweg,Geestweg,Pieter Zeemanweg,Langedijk,Noord-Holland,W,115470,522593,52.68932652,4.802553426
2006,23,M,Personenauto,1,230495012,,,"11,3",Rijksweg,Rijksweg,KOOIJBUURT,Den Helder,Noord-Holland,W,115136,547746,52.91533363,4.794562145
2006,38,M,Voetganger,3,231219043,,,"9,8",STEELHOVEN,STEELHOVEN,STEELHOVEN,Oosterhout,Noord-Brabant,W,115985,409731,51.67502027,4.823147491
2006,80,M,Fiets,2,232375020,,,,Slotermeerlaan,Albert Verweystraat,H Roland Holststr,Amsterdam,Noord-Holland,W,116362,487794,52.37665591,4.819780423
2006,62,V,Fiets,2,232394093,,,,Dr H G Scholtenstraat,Dr H G Scholtenstraat,Jonge Abraham,Zaanstad,Noord-Holland,K,116382,497415,52.46312237,4.818965721
2006,19,M,Personenauto,1,233193009,,,,Gilzeweg,Woestenbergseweg,BAVEL 13,Breda,Noord-Brabant,W,117301,396694,51.55793087,4.843579395
2006,62,V,Fiets,2,234432009,,,"13,4",Huijgendijk,Dorpsstraat,Huijgendijk,Schermer,Noord-Holland,W,117897,516258,52.63256707,4.839157375
2006,35,M,Personenauto,1,234444026,,,"5,0",Westerweg,Westerweg,Westerweg,Heerhugowaard,Noord-Holland,W,117142,522748,52.69083837,4.827263525
2006,56,M,Fiets,2,234446030,,,,Hasselaarsweg,Hasselaarsweg,Pannekeetweg,Heerhugowaard,Noord-Holland,K,117251,523371,52.69644457,4.828804458
2006,17,M,Motor,4,235373032,,,,Piet Mondriaanstraat,Jan Mankesstraat,Willem Nakkenstraat,Amsterdam,Noord-Holland,W,117624,486587,52.3658957,4.838447115
2006,18,M,Personenauto,1,235390071,,,,Koningsgeelstraat,Koningsgeelstraat,Vermiljoenweg,Zaanstad,Noord-Holland,K,117605,495215,52.44343569,4.837206415
2006,62,M,Snorfiets,5,235440038,,,,Erasmuslaan,Erasmussingel,Potgieterstraat,Heerhugowaard,Noord-Holland,K,117788,520272,52.66863212,4.837096423
2006,55,M,Bestelauto,5,235449002,,,,Noordscharwouderpldrwg,Schoutenbosweg,Zuiderbosweg,Heerhugowaard,Noord-Holland,W,117680,524339,52.70517316,4.835040781
2006,13,V,Fiets,2,236262027,,,,DAMSEWEG,Damseweg,Heideweg,Giessenlanden,Zuid-Holland,W,118445,430896,51.86541938,4.856479074
2006,59,V,Personenauto,1,236319001,,,,Milandweg,Rondweg,Nespad,Woerden,Utrecht,W,118419,459922,52.12629859,4.853002691
2006,55,M,Fiets,2,236374082,,,,Jan van Galenstraat,Jan van Galenstraat,Orteliuskade,Amsterdam,Noord-Holland,K,118194,487315,52.37247692,4.846735812
2006,65,M,Personenauto,1,237366070,,,"2,0",Amstelveenseweg,Amstelveenseweg,Amstelveenseweg,Amsterdam,Noord-Holland,K,118911,483384,52.3371955,4.857685766
2006,80,V,Voetganger,3,237367018,,,,Amstelveenseweg,OUD ZUID S108,Fred. Roeskestraat,Amsterdam,Noord-Holland,W,118894,483708,52.34010627,4.857401592
2006,48,M,Fiets,2,237369018,,,,Amstelveenseweg,Amstelveenseweg,Koninginneweg,Amsterdam,Noord-Holland,K,118848,484979,52.35152611,4.856590088
2006,45,M,Personenauto,1,237444001,,,,Middenweg,Middenweg,Hasselaarsweg,Heerhugowaard,Noord-Holland,W,118716,522851,52.69187126,4.850531586
2006,17,M,Personenauto,1,238195002,,,,Lijndonk,Gagelstraat,Raakeindse Kerkweg,Gilze en Rijen,Noord-Brabant,W,119783,397596,51.56619931,4.879277945
2006,9,V,Fiets,2,238326008,,,,Lange Meentweg,Woerdense Verlaat,Amstelkade,Nieuwkoop,Zuid-Holland,W,119423,463075,52.15470215,4.86733392
2006,34,M,Personenauto,1,238435001,,,,Rustenburgerweg,Korteweg,Oostdijk,Heerhugowaard,Noord-Holland,W,119679,517079,52.6400636,4.8653907
2006,29,M,Personenauto,1,239218012,,,"1,7",RYKSWG,Rijksweg A27,KP HOOIPOLDER,Geertruidenberg,Noord-Brabant,W,119904,409430,51.67257403,4.879834031
2006,45,M,Personenauto,1,239218012,,,"1,7",RYKSWG,Rijksweg A27,KP HOOIPOLDER,Geertruidenberg,Noord-Brabant,W,119904,409430,51.67257403,4.879834031
2006,10,M,Voetganger,3,239309027,,,,Jasmijnlaan,Eikenlaan,Elzenlaan,Woerden,Utrecht,W,119631,454894,52.08118724,4.871223009
2006,18,V,Fiets,2,239361004,,,,Beneluxbaan,Beneluxbaan,Straat van Messina,Amstelveen,Noord-Holland,K,119901,480556,52.31184338,4.872505686
2006,57,V,Personenauto,1,239362088,,,,Beneluxbaan,Beneluxbaan,Rembrandtweg,Amstelveen,Noord-Holland,K,119764,481013,52.31594185,4.870448997
2006,79,M,Personenauto,1,239362088,,,,Beneluxbaan,Beneluxbaan,Rembrandtweg,Amstelveen,Noord-Holland,K,119764,481013,52.31594185,4.870448997
2006,14,V,Voetganger,3,239362105,,,,Beneluxbaan,Beneluxbaan,Rembrandtweg,Amstelveen,Noord-Holland,K,119784,481017,52.31597908,4.870741878
2006,65,V,Fiets,2,239368123,,,,Olympiaplein,Olympiaplein,Parnassusweg,Amsterdam,Noord-Holland,K,119562,484389,52.34627012,4.867131413
2006,44,M,Voetganger,3,239375083,,,,Centrale Markthallen,Jan van Galenstraat,Jan van Galenstraat,Amsterdam,Noord-Holland,W,119678,487674,52.37580082,4.868488623
2006,39,M,Motor,4,240368015,,,,Stadionweg,Schubertstraat,Diepenbrockstraat,Amsterdam,Noord-Holland,W,120370,484462,52.34697771,4.878981306
2006,38,M,Fiets,2,241373017,,,,0026 BRUG,Herengracht,Herengracht,Amsterdam,Noord-Holland,K,120933,486885,52.36878916,4.886998026
2006,42,V,Voetganger,3,241375002,,,,0054 BRUG,Keizersgracht,Herenstraat,Amsterdam,Noord-Holland,W,121001,487856,52.37752003,4.887898191
2006,85,M,Fiets,2,241384108,,,,Kometensingel,Neptunusplein,Neptunusstraat,Amsterdam,Noord-Holland,W,120662,492171,52.41627886,4.882478375
2006,42,M,Personenauto,1,241450002,,,"1,3",A C de Graafweg,Schapenweg,LANGEREIS,Heerhugowaard,Noord-Holland,W,121492,524646,52.70818034,4.891407573
2006,37,M,Personenauto,1,241459002,,,,Hartweg,Oosterweg,Hartweg,Niedorp,Noord-Holland,W,120809,529642,52.75303456,4.880784108
2006,34,M,Trekker,5,243192005,,,"5,0",RAAKEIND,RAAKEIND,RAAKEIND,Gilze en Rijen,Noord-Brabant,W,121905,396243,51.55416704,4.910009637
2006,0,M,Fiets,2,243373032,,,,Kloveniersburgwal,Kloveniersburgwal,Staalstraat,Amsterdam,Noord-Holland,K,121582,486827,52.36830778,4.89653273
2006,34,V,Voetganger,3,244282003,,,,M A Reinaldaweg,M A Reinaldaweg,M A Reinaldaweg,Lopik,Utrecht,W,122837,441853,51.96417188,4.919217921
2006,39,M,Personenauto,1,244381041,,,,Buiksloterdijk,Metaalbewerkerweg,Vikingpad,Amsterdam,Noord-Holland,W,122075,490769,52.40376542,4.903384628
2006,22,M,Motor,4,245207006,,,,Rijensestraatweg,Dunantstraat,Sportlaan,Dongen,Noord-Brabant,W,122885,403946,51.62346105,4.923432583
2006,62,V,Fiets,2,246377119,,,,Havikslaan,Meeuwenlaan,Meeuwenlaan,Amsterdam,Noord-Holland,K,123010,488656,52.38483062,4.917325003
2006,82,M,Personenauto,1,246467006,,,,Groetweg,Schagerweg,Schagerweg,Wieringermeer,Noord-Holland,K,123267,533990,52.79225699,4.916770413
2006,46,M,Bromfiets,5,247247041,,,"3,2",WERKENDAM 23,Tol,WERKENDAM 23,Werkendam,Noord-Brabant,W,123548,423777,51.8017444,4.931212548
2006,58,M,Motor,4,247282017,,,,Lekdijk West,Lekdijk West,Tiendweg,Lopik,Utrecht,K,123511,441046,51.9569572,4.929098624
2006,20,M,Motor,4,247366014,,,,Duivendrechtsekade,H.J.E. Wenckebachweg,H.J.E. Wenckebachweg,Amsterdam,Noord-Holland,K,123724,483283,52.33658274,4.928311887
2006,72,M,Fiets,2,247371125,,,,Linnaeusstraat,Linnaeusstraat,Polderweg,Amsterdam,Noord-Holland,K,123659,485585,52.35726797,4.92714381
2006,70,M,Fiets,2,247373046,,,,Czaar Peterstraat,Czaar Peterstraat,Eerste Coehoornstraat,Amsterdam,Noord-Holland,K,123626,486808,52.36825761,4.926545289
2006,83,V,Voetganger,3,248372136,,,,Insulindeweg,Halmaheirastraat,Molukkenstraat,Amsterdam,Noord-Holland,W,124488,486068,52.36165554,4.93926867
2006,61,M,Personenauto,1,249191017,,,"4,7",GILZE 12,Langenbergseweg,Langenbergseweg,Gilze en Rijen,Noord-Brabant,K,124880,395839,51.55070298,4.952939207
2006,61,V,Personenauto,1,249191017,,,"4,7",GILZE 12,Langenbergseweg,Langenbergseweg,Gilze en Rijen,Noord-Brabant,K,124880,395839,51.55070298,4.952939207
2006,77,V,Fiets,2,249292016,,,,BENEDENEIND BRG 362 297,Benedeneind Noordzijde,Benedeneind Noordzijde,Lopik,Utrecht,K,124810,446176,52.00313752,4.947544415
2006,37,M,Personenauto,1,249313012,,,,Leidsestraatweg,Leidsestraatweg,Leidsestraatweg,Woerden,Utrecht,W,124835,456274,52.09389837,4.94701712
2006,8,M,Personenauto,1,249382109,,,"0,4",Nieuwe Leeuwarderweg,Nieuwe Leeuwarderweg,Nieuwe Leeuwarderweg,Amsterdam,Noord-Holland,K,124635,491326,52.40891901,4.940951247
2006,67,V,Fiets,2,249491052,,,"1,4",Koningsweg,Koningsweg,RYKSWG,Wieringen,Noord-Holland,K,124866,545763,52.89814423,4.93939249
2006,10,M,Fiets,2,250405230,,,,Purmerenderweg,Zuiddijk,Zuiddijk,Beemster,Noord-Holland,K,125027,502879,52.51276947,4.945676875
2006,23,M,Personenauto,1,250411001,,,"2,2",Rijksweg A7,PURMEREND-NOORD 6,KRUISOORD,Beemster,Noord-Holland,W,127029,509856,52.57557813,4.97458137
2006,74,M,Personenauto,1,251179001,,,"1,4",Goedentijd,Kelbaan,Reitheining,Alphen-Chaam,Noord-Brabant,W,125671,389791,51.4963828,4.964848649
2006,39,V,Personenauto,1,251280026,,,,Broekseweg,Hazelaarlaan,Reigersdreef,Zederik,Zuid-Holland,W,126166,439769,51.9456236,4.967829932
2006,26,M,Personenauto,1,251414001,,,"2,3",Rijksweg A7,MIDDELSLOOT,RYKSWG,Beemster,Noord-Holland,W,127212,510209,52.57875988,4.977251389
2006,41,V,Personenauto,1,252190002,,,,Tilburgsebaan,Vossenberg,TILBURGSEBAAN,Gilze en Rijen,Noord-Brabant,W,126331,395289,51.54583521,4.973903791
2006,16,M,Personenauto,1,252349019,,,,WEG PAR AAN RYKSWG,WEG PAR AAN RYKSWG,Winkeldijk,Abcoude,Utrecht,K,126119,474790,52.26038301,4.964178285
2006,38,V,Personenauto,1,252447003,,,,Spanbroekerweg,Toevlucht,t War,Opmeer,Noord-Holland,W,126763,523175,52.6952602,4.969522955
2006,22,M,Bromfiets,5,253369001,,,,Wulp,Bonte Kraai,Tureluurweg,Diemen,Noord-Holland,W,126969,484771,52.3501311,4.975798474
2006,65,M,Personenauto,1,253493175,,,"1,6",Lonjeweg,RYKSWG,RYKSWG,Wieringen,Noord-Holland,K,126971,546683,52.90652477,4.970594632
2006,84,M,Fiets,2,257329026,,,,Zandpad,Brugstraat,Proostdijweg,Breukelen,Utrecht,W,128797,465628,52.17817193,5.004111283
2006,42,V,Personenauto,1,258416001,,,"49,4",Provinciale Weg,Westerweg,Smalvenweg,Zeevang,Noord-Holland,W,129939,507136,52.55127475,5.017713151
2006,35,M,Personenauto,1,258470052,,,"5,0",MIDDENMEER 12,Alkmaarseweg,MIDDENMEER 12,Wieringermeer,Noord-Holland,W,129405,535490,52.80606113,5.007646042
2006,84,M,Voetganger,3,262196100,,,,Baden Powelllaan,Indigolaan,Taxandriebaan,Tilburg,Noord-Brabant,W,131184,398245,51.57263158,5.043663342
2006,51,M,Voetganger,3,264306034,,,"5,7",KP.OUDENRIJN RING UTR. - WEST,RYKSWG,Knooppunt Oudenrijn,Utrecht,Utrecht,W,132411,453389,52.06832924,5.057759726
2006,43,M,Snorfiets,5,264310035,,,,Groenedijk,Groenedijk,Klifrakplantsoen,Utrecht,Utrecht,K,132449,455471,52.08704364,5.058176335
2006,65,M,Fiets,2,265196074,,,,Lage Witsiebaan,Nassauplein,Ringbaan West,Tilburg,Noord-Brabant,K,132742,398279,51.57300105,5.066134491
2006,40,M,Bestelauto,5,265363011,,,,Weesperbinnenweg,Weesperweg,Weesperweg,Muiden,Noord-Holland,K,132788,481648,52.32232916,5.061407347
2006,65,M,Voetganger,3,266198159,,,,Heikantlaan,Heikantlaan,Mozartpad,Tilburg,Noord-Brabant,K,133449,399369,51.58282605,5.076265582
2006,25,M,Personenauto,1,266201013,,,,Midden-Brabantweg,Midden-Brabantweg,Midden-Brabantweg,Tilburg,Noord-Brabant,W,133116,401035,51.59778796,5.071356953
2006,35,M,Personenauto,1,266202012,,,,Burg Letschertweg,Loonsche Heideweg,Vossenbergseweg,Tilburg,Noord-Brabant,W,132204,400702,51.59475853,5.058216255
2006,55,V,Personenauto,1,266313061,,,"6,1",Rijksweg A2,OOG IN AL 7,CENTRUM JAARBEURS 8,Utrecht,Utrecht,W,133606,455944,52.09134084,5.075027453
2006,57,M,Bestelauto,5,267190096,,,,Ringbaan Zuid,Ringbaan Zuid,Stappegoorweg,Tilburg,Noord-Brabant,K,133513,395051,51.5440162,5.077453764
2006,23,M,Personenauto,1,267281003,,,,Achterkade,Polderweg,Groenekade,Vianen,Utrecht,W,134809,440702,51.9543906,5.093480331
2006,37,V,Personenauto,1,267305028,,,"5,8",RYKSWG,Knooppunt Oudenrijn,Knooppunt Oudenrijn,Utrecht,Utrecht,W,133910,452825,52.06331912,5.079656031
2006,22,M,Motor,4,267450023,,,,SELLECUM,Midwouder Dorpsstraat,Gouwtje,Medemblik,Noord-Holland,W,133651,524794,52.71012375,5.071304056
2006,78,M,Snorfiets,5,267462035,,,,Almersdorperweg,Almersdorperweg,WESTERZEEDIJK,Medemblik,Noord-Holland,K,133552,531141,52.7671584,5.069426338
2006,60,M,Motor,4,267503002,,,"7,5",Afsluitdijk,Afsluitdijk,Afsluitdijk,Wieringen,Noord-Holland,W,134136,551736,52.95225621,5.076767507
2006,71,M,Fiets,2,268222061,,,,Groen van Prinstererlaan,Groen van Prinstererlaan,Mr Goeman Borgesiusstr,Waalwijk,Noord-Brabant,K,134025,411471,51.6916259,5.083848739
2006,53,M,Personenauto,1,268305025,,,"5,9",RYKSWG,Knooppunt Oudenrijn,KP LUNETTEN,Utrecht,Utrecht,W,134578,452626,52.06155554,5.089408984
2006,80,V,Voetganger,3,269309032,,,,Admiraal Helfrichlaan,Admiraal Helfrichlaan,Van Vollenhovenlaan,Utrecht,Utrecht,K,134864,454636,52.0796318,5.093460841
2006,49,V,Voetganger,3,269309085,,,,Weg der Verenigde Naties,Weg der Verenigde Naties,Gershwinlaan,Utrecht,Utrecht,W,134951,454993,52.08284365,5.094708998
2006,21,M,Motor,4,270189026,,,,Prof van Buchemlaan,Oude Hilvarenbeekseweg,Prof van Buchemlaan,Tilburg,Noord-Brabant,W,135148,394666,51.54061571,5.10104475
2006,26,M,Personenauto,1,271160003,,,,Poppelsedijk,Buitendijk,Twisseltsebaan,Reusel-De Mierden,Noord-Brabant,W,136365,379804,51.40706914,5.119373827
2006,74,M,Fiets,2,272316185,,,,Rhonedreef,Seinedreef,Zamenhofdreef,Utrecht,Utrecht,K,136242,458234,52.11201877,5.113364832
2006,22,M,Personenauto,1,272438003,,,,Zuiderdracht,Gildenweg,ZUIDERDRACHT,Drechterland,Noord-Holland,W,136527,518764,52.65603836,5.114196555
2006,62,M,Fiets,2,273231036,,,,Heesbeenseweg,Provincialeweg,Provincialeweg,Heusden,Noord-Brabant,K,136640,415550,51.72838139,5.121452719
2006,35,M,Personenauto,1,273302056,,,,Houtenseweg,Houtenseweg,Laagravenseweg,Nieuwegein,Utrecht,K,136544,451008,52.04708193,5.11816433
2006,22,M,Motor,4,273316057,,,,Moezeldreef,Margaretha van Parmadr,Donaudreef,Utrecht,Utrecht,W,136974,458290,52.11254642,5.124047857
2006,56,V,Fiets,2,275177057,,,,Blazoen,Schuttersweg,Kornet,Hilvarenbeek,Noord-Brabant,W,137762,388961,51.48942214,5.139003864
2006,23,M,Personenauto,1,275303036,,,"7,1",KP LUNETTEN,KP LUNETTEN,KP LUNETTEN,Utrecht,Utrecht,W,138136,452052,52.05651613,5.141319679
2006,65,M,Voetganger,3,275312052,,,,Biltstraat,Maliestraat,Oorsprongpark,Utrecht,Utrecht,W,137807,456397,52.09555877,5.136303919
2006,40,V,Personenauto,1,275377021,,,,Oostvaardersdijk,Oostvaardersdijk,Pampushavenweg,Almere,Flevoland,K,137938,488619,52.3851651,5.136591197
2006,56,M,Motor,4,276197108,,,"1,8",BERKEL-ENSCHOT,Bosscheweg,Bosscheweg,Tilburg,Noord-Brabant,K,138157,398611,51.57617361,5.144228021
2006,44,V,Motor,4,276303042,,,"7,1",RYKSWG,RYKSWG,RYKSWG,Utrecht,Utrecht,W,138356,451885,52.05502178,5.14453547
2006,17,M,Bromfiets,5,276339045,,,,Kerkelandenlaan,Kerkelandenlaan,Oscar Romerolaan,Hilversum,Noord-Holland,K,138096,469522,52.21353334,5.139868662
2006,18,M,Personenauto,1,276437012,,,,Blokdijk,Hemweg,Provincialeweg,Drechterland,Noord-Holland,W,138957,519054,52.65872156,5.150094654
2006,21,M,Personenauto,1,276437012,,,,Blokdijk,Hemweg,Provincialeweg,Drechterland,Noord-Holland,W,138957,519054,52.65872156,5.150094654
2006,41,M,Vrachtauto,5,277303008,,,"6,3",KP LUNETTEN,KP LUNETTEN,KP LUNETTEN,Utrecht,Utrecht,W,138717,452071,52.05670427,5.149789904
2006,37,V,Personenauto,1,278313120,,,,Archimedeslaan,Biltsestraatweg,Biltsestraatweg,Utrecht,Utrecht,K,139025,456656,52.09792313,5.154066052
2006,68,M,Fiets,2,278353013,,,,Vlietlaan,Generaal de la Reijlaan,Nieuwe Englaan,Bussum,Noord-Holland,W,139378,476761,52.27863327,5.158292198
2006,21,M,Bromfiets,5,280316017,,,,Prof Dr P J Crutzenlaan,Biltse Rading,Biltse Rading,De Bilt,Utrecht,W,140435,458364,52.11331345,5.1745703
2006,30,M,Motor,4,280342032,,,,Hoge Naarderweg,Hoge Naarderweg,Melkpad,Hilversum,Noord-Holland,K,140110,471052,52.22734265,5.169269547
2006,22,M,Personenauto,1,280369008,,,,Audioweg,Hogering,OPENBAAR VERVOERBAAN,Almere,Flevoland,W,140573,484673,52.3497759,5.175464092
2006,78,M,Fiets,2,281341249,,,,Achterom,Achterom,Schapenkamp,Hilversum,Noord-Holland,K,140910,470563,52.22296865,5.180998836
2006,79,M,Fiets,2,282266041,,,,Pastoor J van Hovestraat,Schuttersweg,Schuttersweg,Geldermalsen,Gelderland,K,141112,433481,51.88967999,5.185462119
2006,55,V,Fiets,2,282339141,,,,Arena,Arena,Soestdijkerstraatweg,Hilversum,Noord-Holland,K,141493,469762,52.21578402,5.189562826
2006,78,V,Voetganger,3,283320069,,,,Massijslaan,Leyenseweg,Justus van Gentlaan,De Bilt,Utrecht,W,141689,460095,52.12890315,5.192809575
2006,85,V,Fiets,2,284246026,,,,Middelkampseweg,De Hoef,Pr Willem-Alexanderstr,Zaltbommel,Gelderland,W,142424,423140,51.79676313,5.204896849
2006,16,M,Bromfiets,5,285223092,,,,Wolput,De Statie,Burgemeester Zwaansweg,Heusden,Noord-Brabant,W,142648,411828,51.6950913,5.208546389
2006,15,M,Personenauto,1,285244001,,,,Middelstraat,Jan Stuversdreef,Middelsteeg,Zaltbommel,Gelderland,W,143435,422623,51.79213799,5.219569809
2006,16,M,Fiets,2,285320007,,,,Soestdijkseweg Zuid,Julianalaan,Jan Steenlaan,De Bilt,Utrecht,W,142568,460271,52.13050547,5.205640002
2006,61,M,Motor,4,286250025,,,,Hertog Karelweg,KEMKE,Waalbandijk,Neerijnen,Gelderland,W,143170,425476,51.8177762,5.215631213
2006,50,M,Fiets,2,286304023,,,,Parallelweg,Schoudermantel,Schoudermantel,Bunnik,Utrecht,K,143389,452307,52.058943,5.217901359
2006,78,M,Fiets,2,286327003,,,,Maartensdijkseweg,Berkenlaan,Vuursche Steeg,De Bilt,Utrecht,W,143429,464003,52.16406703,5.218087501
2006,55,M,Trekker met oplegger,5,287141010,,,"0,6",RYKSWG,DE BEERZE,RYKSWG,Bladel,Noord-Brabant,W,147126,373515,51.35079177,5.274173236
2006,65,M,Fiets,2,288205001,,,,Helvoirtseweg,Kantstraat,Roonsestraat,Haaren,Noord-Brabant,W,144227,402589,51.61207916,5.231669734
2006,22,M,Personenauto,1,288454012,,,,Cornelis Kuinweg,Cornelis Kuinweg,Dijkgraaf Grootweg,Andijk,Noord-Holland,K,144076,527215,52.73219017,5.225481884
