"ORIG_ID,N,10,0","ONG,N,10,0","UMS,N,10,0","ONGSLA,N,10,0","ONGDOD,N,10,0","ONGZKHGEW,N,10,0","ONGOVGGEW,N,10,0","ONGERNST,N,10,0","BST,N,10,0","VWD,N,10,0","BSTSLA,N,10,0","BSTDODSLA,N,10,0","BSTZKHGEW,N,10,0","BSTOVGGEW,N,10,0","BSTERNST,N,10,0","PASSLA,N,10,0","PASDODSLA,N,10,0","PASZKHGEW,N,10,0","PASOVGGEW,N,10,0","PASERNST,N,10,0","SLA,N,10,0","DODSLA,N,10,0","ZKHGEW,N,10,0","OVGGEW,N,10,0","ERNST,N,10,0","WEGING,N,10,0","XCOR,N,20,5","YCOR,N,20,5","KRAA_,C,1"
24687,5,3,2,0,1,1,1,9,1,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,126834,482815,"J"
24688,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126600,483217,"J"
24689,3,3,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126886,039","486566,827","J"
24690,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"126993,728","488498,228","J"
24691,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126622,488377,"J"
24692,2,1,1,0,1,0,1,3,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,126607,500050,"J"
24693,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126602,501076,"J"
24694,2,1,1,0,1,0,1,4,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,126709,501251,"J"
24695,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,126927,501158,"J"
24696,8,6,2,0,1,1,1,16,1,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,126644,501408,"J"
24697,4,3,1,0,0,1,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,126922,501322,"J"
24698,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126564,502405,"J"
24699,4,2,2,0,0,2,0,7,1,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,126826,502182,"J"
24700,3,2,1,0,1,0,1,5,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,126989,502425,"J"
24701,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,126606,503352,"J"
24702,11,10,1,0,0,1,0,11,7,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,128387,498772,"J"
24703,5,5,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128149,502819,"J"
24704,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128369,503180,"J"
24705,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128044,508311,"J"
24706,7,6,1,0,0,1,0,14,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,128188,509359,"J"
24707,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128144,522675,"J"
24708,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,128370,548744,"J"
24709,4,3,1,0,0,1,0,6,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,128550,494104,"J"
24710,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"128556,359","494089,165","J"
24711,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128623,503227,"J"
24712,2,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128629,961","509766,761","J"
24713,4,2,2,0,1,1,1,8,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,128984,512750,"J"
24714,5,5,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128880,517069,"J"
24715,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,128769,535726,"J"
24716,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129092,934","484933,177","J"
24717,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,129431,494659,"J"
24718,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129381,498171,"J"
24719,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129333,502775,"J"
24720,2,1,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,129494,503879,"J"
24721,2,1,1,0,1,0,1,5,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,129319,515743,"J"
24722,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,129416,524273,"J"
24723,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129072,535490,"J"
24724,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129429,535361,"J"
24725,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129013,544149,"J"
24726,2,1,1,0,1,0,1,3,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,129570,479603,"J"
24727,4,0,4,0,0,4,0,8,0,3,0,0,3,0,1,0,0,1,0,4,0,0,4,0,0,129521,479635,"J"
24728,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,129942,505076,"J"
24729,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,129967,512139,"J"
24730,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129921,521944,"J"
24731,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129883,522011,"J"
24732,2,1,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,129740,524160,"J"
24733,6,5,1,0,0,1,0,11,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130352,479549,"J"
24734,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130202,215","479727,628","J"
24735,3,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130123,480325,"J"
24736,5,3,2,0,2,0,2,11,1,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,130438,502398,"J"
24737,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130377,506272,"J"
24738,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130236,526884,"J"
24739,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130225,527017,"J"
24740,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130100,527365,"J"
24741,4,3,1,0,0,1,0,6,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130497,540985,"J"
24742,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130929,39","479885,346","J"
24743,2,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130583,480710,"J"
24744,3,2,1,0,0,1,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130719,496578,"J"
24745,4,4,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130910,497858,"J"
24746,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130739,858",499489,"J"
24747,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130777,49","500190,648","J"
24748,4,4,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130543,521481,"J"
24749,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130510,521524,"J"
24750,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130678,521719,"J"
24751,6,5,1,0,1,0,1,12,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,130924,521591,"J"
24753,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130972,529415,"J"
24754,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130983,529417,"J"
24755,2,1,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130836,540807,"J"
24756,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130981,540599,"J"
24757,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130618,549320,"J"
24758,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,130657,549273,"J"
24759,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131400,475076,"J"
24760,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131340,479274,"J"
24761,12,9,3,0,0,3,0,23,2,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,131091,479440,"J"
24762,3,1,2,0,0,2,0,6,2,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,131254,479729,"J"
24763,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131244,956","480092,946","J"
24764,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,131341,480095,"J"
24765,1,0,1,0,1,0,1,3,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,131275,480195,"J"
24766,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131366,919","480160,356","J"
24767,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131015,480134,"J"
24768,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131382,480475,"J"
24769,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"131271,016","480135,862","J"
24770,8,5,3,0,1,2,1,15,1,3,0,1,2,1,0,0,0,0,0,3,0,1,2,1,0,126938,503422,"J"
24771,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126881,539539,"J"
24772,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126992,548418,"J"
24773,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127141,396","479382,246","J"
24774,5,3,2,0,1,1,1,10,1,3,0,1,2,1,1,0,0,1,0,4,0,1,3,1,0,"127460,412","480679,33","J"
24775,7,6,1,0,1,0,1,13,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"127253,713","481030,818","J"
24776,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127431,577","481490,627","J"
24777,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127288,593","481617,065","J"
24778,7,4,3,0,1,2,1,14,0,3,0,1,2,1,0,0,0,0,0,3,0,1,2,1,0,127032,482621,"J"
24779,6,5,1,0,0,1,0,9,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,127079,482952,"J"
24780,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127231,484803,"J"
24781,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,127317,501103,"J"
24782,10,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127195,501026,"J"
24783,3,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127028,501583,"J"
24784,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127268,509697,"J"
24785,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127033,539861,"J"
24786,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127228,539844,"J"
24787,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127352,548917,"J"
24788,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127529,478445,"J"
24789,3,1,2,0,0,2,0,6,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,0,0,127820,478501,"J"
24790,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,127715,478952,"J"
24791,2,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127852,478910,"J"
24792,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"127867,576","479358,02","J"
24793,2,1,1,0,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,127865,480616,"J"
24794,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,127804,481400,"J"
24795,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127626,482885,"J"
24796,4,3,1,0,0,1,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,127840,483338,"J"
24797,4,3,1,0,0,1,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,127684,501070,"J"
24798,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127844,501631,"J"
24799,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127530,501880,"J"
24800,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"127582,843","501966,063","J"
24801,1,0,1,0,0,1,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"127808,254","502256,931","J"
24802,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127782,502601,"J"
24803,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,127803,502814,"J"
24804,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130034,033","480323,646","J"
24805,22,12,10,0,0,10,0,45,0,10,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,130377,482796,"J"
24806,2,1,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130345,506261,"J"
24807,4,1,3,0,2,1,2,8,0,4,0,3,1,3,0,0,0,0,0,4,0,3,1,3,0,130354,506262,"J"
24808,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130363,402","516507,467","J"
24809,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130442,521660,"J"
24810,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130394,539545,"J"
24811,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"130439,989","540715,854","J"
24812,7,7,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130971,480311,"J"
24813,2,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"130701,599",495971,"J"
24814,1,0,1,0,1,0,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,130750,495833,"J"
24815,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130848,496438,"J"
24816,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130765,496316,"J"
24817,2,1,1,0,1,0,1,4,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,130722,496584,"J"
24818,4,4,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130840,497438,"J"
24819,3,2,1,0,0,1,0,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"130833,729","497441,301","J"
24820,5,5,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130882,497536,"J"
24821,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"130801,342","503591,18","J"
24822,3,2,1,0,1,0,1,6,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,130994,517170,"J"
24823,3,2,1,0,0,1,0,5,1,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,"130891,746","517367,839","J"
24824,2,1,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"130866,308","517359,346","J"
24825,2,1,1,0,0,1,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130941,522997,"J"
24826,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130662,523168,"J"
24827,1,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130572,526236,"J"
24828,2,0,2,0,1,1,1,4,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0,130552,537349,"J"
24829,4,4,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130577,537866,"J"
24830,3,2,1,0,0,1,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,130585,539545,"J"
24831,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130745,539531,"J"
24832,2,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131388,479832,"J"
24833,5,5,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131025,480099,"J"
24834,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131123,480335,"J"
24835,2,1,1,0,1,0,1,4,0,1,0,1,0,1,1,0,0,1,0,2,0,1,1,1,0,131359,480486,"J"
24836,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131214,480554,"J"
24837,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131014,496443,"J"
24838,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131118,480762,"J"
24839,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131301,480512,"J"
